Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2016-03-31,398080000.0,-49789000.0,348291000.0,-362621000.0,-105214000.0,-256547000.0,,-14330000.0,-16287000.0,-20698000.0,-30617000,,-30617000,-5485000.0,-36102000,,-41631000,-41631000,1025618000.0,181878000.0,63200000.0,1402835000.0,690521000.0,30138000.0,364412000.0,1085071000.0,2487906000,347886000.0,163543000.0,552041000.0,188457000.0,819667000.0,1371708000,6265393000.0,,-5303415000.0,1116198000.0,2487906000,-36102000.0,16415000.0,51637000.0,-47087000.0,,,,,-15137000.0,-11974000.0,-93451000.0,,-102708000.0,,-103000.0,8846000.0,4702000.0,-110523000,2016-03-31,78.72000122070312,82.0999984741211,77.80999755859375,79.48999786376953,79.48999786376953,3259400.0
2016-06-30,431608000.0,-44154000.0,387454000.0,-384101000.0,-111652000.0,-271351000.0,,3353000.0,-21374000.0,-20155000.0,-18021000,,-18021000,-18130000.0,-36151000,,-64525000,-64525000,1071436000.0,189356000.0,66589000.0,1454150000.0,690607000.0,33213000.0,371012000.0,1094832000.0,2548982000,326467000.0,239022000.0,622855000.0,109238000.0,757282000.0,1380137000,6352684000.0,,-5367940000.0,1168845000.0,2548982000,-36151000.0,14963000.0,69213000.0,-7165000.0,,,,,40860000.0,-15918000.0,-44310000.0,,-57782000.0,,-106000.0,24856000.0,21253000.0,1621000,2016-06-30,85.2300033569336,86.63999938964844,84.08000183105469,86.0199966430664,86.0199966430664,1418500.0
2016-09-30,413783000.0,-53222000.0,360561000.0,-379288000.0,-106055000.0,-272378000.0,,-18727000.0,-20307000.0,-20140000.0,-39034000,,-39034000,-503000.0,-39537000,,-38841000,-38841000,1128441000.0,182229000.0,71799000.0,1501901000.0,687613000.0,53314000.0,366813000.0,1107740000.0,2609641000,342929000.0,315523000.0,722841000.0,31719000.0,678459000.0,1401300000,6432172000.0,,-5406781000.0,1208341000.0,2609641000,-39537000.0,14569000.0,56869000.0,33755000.0,,,,,65656000.0,-13883000.0,33440000.0,,34791000.0,,-11447000.0,17463000.0,13554000.0,113826000,2016-09-30,85.25,88.91000366210938,83.5,87.20999908447266,87.20999908447266,2545700.0
2016-12-31,458706000.0,-59646000.0,399060000.0,-359420000.0,-109908000.0,-248676000.0,,39640000.0,-19334000.0,-20439000.0,20306000,,20306000,7453000.0,27759000,,32945000,32945000,1434557000.0,200364000.0,77604000.0,1831540000.0,698362000.0,20276000.0,346609000.0,1065247000.0,2896787000,376700000.0,19426000.0,492537000.0,34976000.0,1066059000.0,1558596000,6509245000.0,,-5373836000.0,1338191000.0,2896787000,27759000.0,15451000.0,66126000.0,35388000.0,,,,,144724000.0,-14788000.0,245258000.0,,230168000.0,,2129000.0,17065000.0,93762000.0,464253000,2016-12-30,74.66999816894531,74.98999786376953,73.2300033569336,73.66999816894531,73.66999816894531,1357400.0
2017-03-31,714718000.0,-46988000.0,667730000.0,-396888000.0,-113326000.0,-283562000.0,,270842000.0,-17309000.0,-16765000.0,253533000,,253533000,-3985000.0,249548000,,247756000,247756000,1408782000.0,207955000.0,82020000.0,1871814000.0,708395000.0,20276000.0,346218000.0,1074889000.0,2946703000,341107000.0,19270000.0,489796000.0,30355000.0,774114000.0,1263910000,6619434000.0,,-5135451000.0,1682793000.0,2946703000,249548000.0,14850000.0,70020000.0,-68726000.0,,,,,265692000.0,-11099000.0,-149880000.0,,-160979000.0,,-304820000.0,11249000.0,-289565000.0,-183464000,2017-03-31,107.88999938964844,109.48999786376952,106.54000091552734,109.3499984741211,109.3499984741211,2849200.0
2017-06-30,544135000.0,-71205000.0,472930000.0,-420223000.0,-127249000.0,-292974000.0,,52707000.0,-17201000.0,-14664000.0,35506000,,35506000,-4337000.0,31169000,,17996000,17996000,1668650000.0,247949000.0,92263000.0,2180572000.0,740103000.0,20252000.0,344667000.0,1105022000.0,3285594000,421003000.0,18179000.0,625406000.0,25346000.0,792957000.0,1418363000,6810481000.0,,-5117455000.0,1867231000.0,3285594000,31169000.0,14890000.0,79105000.0,56489000.0,,,,,181653000.0,-17378000.0,-58905000.0,,-76283000.0,,-6055000.0,136638000.0,132033000.0,239515000,2017-06-30,132.19999694824222,132.38999938964844,126.58999633789062,128.8699951171875,128.8699951171875,1582300.0
2017-09-30,578165000.0,-72874000.0,505291000.0,-831334000.0,-120710000.0,-455284000.0,,-326043000.0,-91127000.0,-13574000.0,-417170000,,-417170000,125903000.0,-291267000,,-102952000,-102952000,1812248000.0,263493000.0,98192000.0,2327974000.0,759978000.0,20447000.0,89926000.0,870351000.0,3198325000,455692000.0,19881000.0,710739000.0,20259000.0,684342000.0,1395081000,7036613000.0,,-5220407000.0,1803244000.0,3198325000,-291267000.0,15225000.0,568146000.0,-122018000.0,,,,,170086000.0,-187960000.0,24281000.0,,-225281000.0,,-3313000.0,150318000.0,152705000.0,99011000,2017-09-29,151.2100067138672,152.33999633789062,149.17999267578125,152.0399932861328,152.0399932861328,1500200.0
2017-12-31,651634000.0,-84052000.0,567582000.0,-441845000.0,-134794000.0,-307051000.0,,125737000.0,-13295000.0,-12547000.0,112442000,,112442000,-10257000.0,102185000,,100684000,100684000,2088666000.0,281343000.0,111830000.0,2648963000.0,789437000.0,,107614000.0,897051000.0,3546014000,517955000.0,22531000.0,807260000.0,20496000.0,696448000.0,1503708000,7159874000.0,,-5119723000.0,2042306000.0,3546014000,102185000.0,16432000.0,82388000.0,26506000.0,,,,,227511000.0,-42984000.0,21137000.0,,-20786000.0,,2877000.0,46635000.0,73231000.0,280757000,2017-12-29,150.4499969482422,151.66000366210938,149.75,149.86000061035156,149.86000061035156,881900.0
2018-03-31,640799000.0,-71613000.0,569186000.0,-440285000.0,-129808000.0,-310477000.0,,128901000.0,85741000.0,-11097000.0,214642000,,214642000,12659000.0,227301000,,210263000,210263000,2477017000.0,327294000.0,117346000.0,3041116000.0,800670000.0,,111188000.0,911858000.0,3952974000,485293000.0,16919000.0,827312000.0,16911000.0,694841000.0,1522153000,7316910000.0,,-4876111000.0,2430821000.0,3952974000,227301000.0,16343000.0,-7876000.0,16889000.0,,,,,252657000.0,-29279000.0,34212000.0,,4933000.0,,-10331000.0,78403000.0,78956000.0,338202000,2018-03-29,159.8300018310547,165.50999450683594,158.75999450683594,162.97999572753906,162.97999572753906,1527200.0
2018-06-30,752157000.0,-104382000.0,647775000.0,-474897000.0,-137303000.0,-337594000.0,,172878000.0,43713000.0,-10106000.0,216591000,,216591000,-10341000.0,206250000,,207360000,207360000,2767755000.0,393439000.0,115025000.0,3407423000.0,815928000.0,,112035000.0,927963000.0,4335386000,562154000.0,15060000.0,927300000.0,15030000.0,693203000.0,1620503000,7359584000.0,,-4668751000.0,2714883000.0,4335386000,206250000.0,18059000.0,36014000.0,61380000.0,,,,,321703000.0,-29612000.0,-86686000.0,,-116298000.0,,-3879000.0,-48599000.0,-51208000.0,148340000,2018-06-29,161.5,172.0,161.5,169.9600067138672,169.9600067138672,6716400.0
2018-09-30,784535000.0,-111255000.0,673280000.0,-467631000.0,-137295000.0,-330336000.0,,205649000.0,-69138000.0,-8143000.0,136511000,,136511000,-8055000.0,128456000,,128746000,128746000,3055885000.0,379755000.0,124150000.0,3686611000.0,808352000.0,,125877000.0,934229000.0,4620840000,596389000.0,11511000.0,992508000.0,15141000.0,693851000.0,1686359000,7445814000.0,,-4540005000.0,2934481000.0,4620840000,128456000.0,19192000.0,153539000.0,80161000.0,,,,,381348000.0,-20912000.0,-28977000.0,,-49889000.0,,-3165000.0,8912000.0,2079000.0,332983000,2018-09-28,189.7400054931641,193.77999877929688,189.44000244140625,192.7400054931641,192.7400054931641,2148200.0
2018-12-31,870106000.0,-122289000.0,747817000.0,-591279000.0,-153210000.0,-438069000.0,,156538000.0,-95041000.0,-4773000.0,61497000,-29000000.0,32497000,1492599000.0,1525096000,,1550527000,1550527000,3168242000.0,409688000.0,124360000.0,3843109000.0,812005000.0,,1590784000.0,2402789000.0,6245898000,715482000.0,9817000.0,1120292000.0,19658000.0,690403000.0,1810695000,7424022000.0,,-2989478000.0,4435203000.0,6245898000,1525096000.0,18826000.0,-1308934000.0,79590000.0,,,,,314578000.0,-15646000.0,-2362000.0,,-40904000.0,,4827000.0,-99466000.0,-101046000.0,171202000,2018-12-31,162.8000030517578,166.2100067138672,162.0,165.7100067138672,165.7100067138672,1375400.0
2019-03-31,858435000.0,-95092000.0,763343000.0,-486535000.0,-147045000.0,-339490000.0,,276808000.0,43357000.0,747000.0,320165000,,320165000,-51534000.0,268631000,,268631000,268631000,3478035000.0,438297000.0,136698000.0,4183039000.0,742559000.0,,1617516000.0,2360075000.0,6543114000,615007000.0,,1106468000.0,707336000.0,713333000.0,1819801000,7478470000.0,,-2761157000.0,4723313000.0,6543114000,268631000.0,27140000.0,47809000.0,-18796000.0,,,,,324784000.0,-18041000.0,-21097000.0,,-39138000.0,,-9385000.0,-36219000.0,-41989000.0,243279000,2019-03-29,184.2899932861328,184.8600006103516,181.9199981689453,183.9499969482422,183.9499969482422,1274700.0
2019-06-30,941293000.0,-135740000.0,805553000.0,-535593000.0,-156502000.0,-379091000.0,,269960000.0,57178000.0,3239000.0,327138000,,327138000,-59711000.0,267427000,,267427000,267427000,3951222000.0,464900000.0,143017000.0,4710968000.0,731131000.0,,1591372000.0,2322503000.0,7033471000,1146117000.0,,1259220000.0,696272000.0,704286000.0,1963506000,7566896000.0,,-2493730000.0,5069965000.0,7033471000,267427000.0,27698000.0,41597000.0,127027000.0,,,,,463749000.0,-16358000.0,-33832000.0,,-50190000.0,,-9541000.0,-5538000.0,-13015000.0,400114000,2019-06-28,179.74000549316406,184.9900054931641,178.75,183.3800048828125,183.3800048828125,1604900.0
2019-09-30,949828000.0,-131914000.0,817914000.0,-718581000.0,-159674000.0,-555948000.0,,99333000.0,-28667000.0,3080000.0,70666000,,70666000,-13148000.0,57518000,,57518000,57518000,3996331000.0,443315000.0,162306000.0,4777094000.0,733509000.0,,2003950000.0,2737459000.0,7514553000,1266311000.0,,1388894000.0,864623000.0,872265000.0,2261159000,7670759000.0,,-2436212000.0,5253394000.0,7514553000,57518000.0,25847000.0,109565000.0,141859000.0,,,,,334789000.0,-24291000.0,21116000.0,-245824000.0,-248999000.0,,-8951000.0,36370000.0,20356000.0,102945000,2019-09-30,169.5500030517578,171.2899932861328,167.61000061035156,169.4199981689453,169.4199981689453,1432300.0
2019-12-31,1413265000.0,-185012000.0,1228253000.0,-672329000.0,-195277000.0,-480011000.0,,555924000.0,125485000.0,-1890000.0,681409000,-4459000.0,676950000,-93716000.0,583234000,,583234000,583234000,3808294000.0,633518000.0,167502000.0,4822829000.0,745080000.0,,2750556000.0,3495636000.0,8318465000,1204522000.0,,1334827000.0,715076000.0,898394000.0,2233221000,7940195000.0,,-1852978000.0,6085244000.0,8318465000,583234000.0,26256000.0,152709000.0,-316191000.0,,,,,446008000.0,-16761000.0,28158000.0,-908388000.0,-896991000.0,,-1262000.0,162611000.0,161421000.0,-283910000,2019-12-31,218.6000061035156,219.80999755859372,216.6999969482422,218.9499969482422,218.9499969482422,1036400.0
2020-03-31,1515107000.0,-162497000.0,1352610000.0,-630786000.0,-182258000.0,-448528000.0,,721824000.0,-62690000.0,-1560000.0,659134000,-1600000.0,657534000,-54781000.0,602753000,,602753000,602753000,4190396000.0,845269000.0,187087000.0,5446400000.0,736303000.0,,2710498000.0,3446801000.0,8893201000,1358974000.0,,1538750000.0,711052000.0,892797000.0,2431547000,7698496000.0,,-1250225000.0,6461654000.0,8893201000,602753000.0,26821000.0,208549000.0,-22425000.0,,,,,815698000.0,-19450000.0,51116000.0,,31666000.0,,5833000.0,-220429000.0,-359430000.0,481283000,2020-03-31,228.9499969482422,240.0,228.0200042724609,237.9499969482422,237.9499969482422,3300700.0
2020-06-30,1524485000.0,-184520000.0,1339965000.0,-612732000.0,-191804000.0,-420928000.0,,727233000.0,106737000.0,-9628000.0,833970000,-9200000.0,824770000,12500000.0,837270000,,837270000,837270000,5450769000.0,791768000.0,219218000.0,6694320000.0,728357000.0,,2793690000.0,3522047000.0,10216367000,1646858000.0,,1798640000.0,709367000.0,898485000.0,2697125000,7946318000.0,,-412955000.0,7519242000.0,10216367000,837270000.0,26697000.0,-4700000.0,179260000.0,,,,,1038527000.0,-17864000.0,89776000.0,,71912000.0,,0.0,133461000.0,120025000.0,1233736000,2020-06-30,287.67999267578125,292.3699951171875,283.0,290.30999755859375,290.30999755859375,2171900.0
